review_id,restaurant_name,city,food_name,category,price,portion_size,rating_overall,rating_taste,rating_packaging,rating_delivery,review_text,image_name,sentiment_label
6302,Sushi Mori,Yogyakarta,Rendang,Indonesian,42831,Small,2,2,1,1.0,Kapok pesan di sini.,img_008.jpg,negative
7132,Burger Hub,Jakarta,Dimsum,Chinese,43095,Medium,5,5,4,4.0,"Rasanya juara sih ini, recommended banget.",img_020.jpg,positive
3655,Sushi Mori,Yogyakarta,Matcha Latte,Beverage,57128,Large,4,4,4,4.0,"Makanannya enak banget, bakal order lagi.",img_014.jpg,positive
6582,Curry Kingdom,Bekasi,Sushi,Japanese,67524,Small,4,4,4,3.0,Rasanya biasa aja sih.,img_006.jpg,neutral
3083,Sushi Mori,Semarang,Brownies,Dessert,42949,Small,4,5,4,4.0,"Mantap rasanya, packingnya rapi.",img_017.jpg,positive
3586,Ramen House,Bandung,Sate Ayam,Indonesian,71732,Large,5,5,4,4.0,Suka banget sama rasanya.,img_010.jpg,positive
1528,Bakso Legend,Solo,Bakso,Indonesian,40882,Small,4,4,4,5.0,"Makanannya enak banget, bakal order lagi.",img_011.jpg,positive
1579,Grill Master,Bandung,Kopi Susu,Beverage,23639,Large,1,2,1,2.0,"Rasanya hambar banget, kecewa.",img_012.jpg,negative
8824,Dapur Nusantara,Yogyakarta,Sate Ayam,Indonesian,60741,Small,4,5,4,5.0,"Makanannya enak banget, bakal order lagi.",img_010.jpg,positive
7993,Sushi Mori,Surabaya,Cheesecake,Dessert,17592,Medium,5,5,4,,Enak pol! Pengiriman juga cepat.,img_018.jpg,positive
9785,Dapur Nusantara,Jakarta,Donat,Dessert,33670,Large,4,4,4,4.0,Enak pol! Pengiriman juga cepat.,img_019.jpg,positive
5001,Kedai Soto Ibu Rina,Surabaya,Sate Ayam,Indonesian,36982,Medium,4,4,4,5.0,Suka banget sama rasanya.,img_010.jpg,positive
4609,Kopi Santai,Semarang,Milkshake,Beverage,55434,Large,4,5,5,4.0,"Makanannya enak banget, bakal order lagi.",img_015.jpg,positive
5583,Burger Hub,Yogyakarta,Hot Dog,Fast Food,40815,Large,4,4,5,4.0,"Makanannya enak banget, bakal order lagi.",img_003.jpg,positive
2871,Dapur Nusantara,Bekasi,Burger,Fast Food,89920,Medium,5,5,4,4.0,,img_001.jpg,positive
8274,Curry Kingdom,Yogyakarta,Fried Chicken,Fast Food,55587,Medium,5,4,5,4.0,Suka banget sama rasanya.,img_002.jpg,positive
6508,Dapur Nusantara,Yogyakarta,Nasi Goreng,Indonesian,60870,Medium,2,2,1,1.0,Kapok pesan di sini.,img_009.jpg,negative
8594,Burger Hub,Semarang,Matcha Latte,Beverage,21211,Medium,4,4,4,5.0,"Mantap rasanya, packingnya rapi.",img_014.jpg,positive
7465,Kopi Santai,Semarang,Fried Chicken,Fast Food,33433,Medium,3,3,4,,,img_002.jpg,neutral
1606,Ramen House,Bekasi,Kopi Susu,Beverage,33567,Small,4,5,5,4.0,Enak pol! Pengiriman juga cepat.,img_012.jpg,positive
9108,Burger Hub,Yogyakarta,Ramen,Japanese,99711,Small,1,1,1,1.0,Datangnya lama dan rasanya kurang enak.,img_005.jpg,negative
1996,Dapur Nusantara,Semarang,Nasi Goreng,Indonesian,20155,Large,2,1,1,2.0,"Rasanya hambar banget, kecewa.",img_009.jpg,negative
4343,Grill Master,Depok,Bakso,Indonesian,57223,Small,4,3,3,4.0,Cukup oke tapi masih bisa ditingkatkan.,img_011.jpg,neutral
8711,Burger Hub,Jakarta,Sate Ayam,Indonesian,76951,Medium,4,4,4,4.0,"Mantap rasanya, packingnya rapi.",img_010.jpg,positive
6636,Kedai Soto Ibu Rina,Solo,Udon,Japanese,84108,Small,3,4,3,3.0,Lumayan lah untuk harga segitu.,img_007.jpg,neutral
7849,Ramen House,Bandung,Cheesecake,Dessert,48412,Small,4,4,4,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_018.jpg,neutral
6930,Kopi Santai,Bekasi,Rendang,Indonesian,56135,Large,1,2,2,2.0,"Rasanya hambar banget, kecewa.",img_008.jpg,negative
8932,Taco Fiesta,Yogyakarta,Dimsum,Chinese,44115,Medium,4,4,5,4.0,Suka banget sama rasanya.,img_020.jpg,positive
7692,Kedai Soto Ibu Rina,Surabaya,Matcha Latte,Beverage,25832,Medium,3,3,4,3.0,Lumayan lah untuk harga segitu.,img_014.jpg,neutral
8698,Dapur Nusantara,Surabaya,Pizza,Fast Food,56447,Medium,4,4,4,5.0,Enak pol! Pengiriman juga cepat.,img_004.jpg,positive
5806,Kopi Santai,Depok,Pizza,Fast Food,63592,Large,3,3,3,4.0,Standar aja menurutku.,img_004.jpg,neutral
8816,Kedai Soto Ibu Rina,Surabaya,Ramen,Japanese,67486,Large,4,5,5,5.0,"Mantap rasanya, packingnya rapi.",img_005.jpg,positive
2587,Taco Fiesta,Semarang,Rendang,Indonesian,33385,Medium,5,5,5,5.0,"Mantap rasanya, packingnya rapi.",img_008.jpg,positive
4451,Kedai Soto Ibu Rina,Semarang,Matcha Latte,Beverage,45893,Large,5,5,4,4.0,"Mantap rasanya, packingnya rapi.",img_014.jpg,positive
5250,Curry Kingdom,Bandung,Dimsum,Chinese,15209,Large,4,4,4,4.0,Suka banget sama rasanya.,img_020.jpg,positive
1109,Kopi Santai,Jakarta,Ice Cream,Dessert,24367,Small,5,5,4,5.0,"Mantap rasanya, packingnya rapi.",img_016.jpg,positive
8082,Sushi Mori,Semarang,Ice Cream,Dessert,52875,Small,1,2,1,1.0,"Rasanya hambar banget, kecewa.",img_016.jpg,negative
9402,Dapur Nusantara,Depok,Hot Dog,Fast Food,27940,Medium,5,4,4,4.0,"Rasanya juara sih ini, recommended banget.",img_003.jpg,positive
4205,Burger Hub,Bekasi,Nasi Goreng,Indonesian,77673,Medium,2,2,1,,"Rasanya hambar banget, kecewa.",img_009.jpg,negative
2102,Burger Hub,Yogyakarta,Ice Cream,Dessert,79528,Small,5,5,4,5.0,Enak pol! Pengiriman juga cepat.,img_016.jpg,positive
4799,Taco Fiesta,Bekasi,Sate Ayam,Indonesian,24728,Large,5,5,5,4.0,"Rasanya juara sih ini, recommended banget.",img_010.jpg,positive
7874,Curry Kingdom,Depok,Milkshake,Beverage,62178,Large,4,5,5,4.0,"Mantap rasanya, packingnya rapi.",img_015.jpg,positive
9014,Curry Kingdom,Solo,Dimsum,Chinese,98472,Small,4,5,4,5.0,"Mantap rasanya, packingnya rapi.",img_020.jpg,positive
7531,Bakso Legend,Jakarta,Nasi Goreng,Indonesian,39007,Medium,2,1,2,2.0,Packingnya berantakan dan rasanya aneh.,img_009.jpg,negative
2807,Burger Hub,Depok,Dimsum,Chinese,82468,Large,3,4,3,4.0,Tidak buruk tapi tidak spesial juga.,img_020.jpg,neutral
9773,Ramen House,Surabaya,Udon,Japanese,64184,Medium,1,2,1,2.0,Tidak sesuai ekspektasi.,img_007.jpg,negative
1591,Ramen House,Bandung,Burger,Fast Food,40147,Medium,1,1,2,2.0,"Rasanya hambar banget, kecewa.",img_001.jpg,negative
3025,Burger Hub,Solo,Es Teh,Beverage,11932,Large,1,1,1,2.0,"Rasanya hambar banget, kecewa.",img_013.jpg,negative
2565,Curry Kingdom,Solo,Donat,Dessert,70149,Large,2,2,1,2.0,Tidak sesuai ekspektasi.,img_019.jpg,negative
8723,Grill Master,Semarang,Es Teh,Beverage,76400,Small,5,5,5,5.0,,img_013.jpg,positive
7106,Taco Fiesta,Bandung,Cheesecake,Dessert,72495,Small,3,4,3,4.0,Tidak buruk tapi tidak spesial juga.,img_018.jpg,neutral
2370,Curry Kingdom,Surabaya,Pizza,Fast Food,84270,Medium,3,3,4,4.0,Cukup oke tapi masih bisa ditingkatkan.,img_004.jpg,neutral
7747,Burger Hub,Depok,Sate Ayam,Indonesian,74058,Small,5,4,5,4.0,Suka banget sama rasanya.,img_010.jpg,positive
6272,Ramen House,Bekasi,Milkshake,Beverage,26683,Large,1,1,2,1.0,Packingnya berantakan dan rasanya aneh.,img_015.jpg,negative
3722,Sushi Mori,Bekasi,Udon,Japanese,64807,Small,2,1,2,1.0,Kapok pesan di sini.,img_007.jpg,negative
5820,Kedai Soto Ibu Rina,Depok,Nasi Goreng,Indonesian,58660,Medium,3,3,4,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_009.jpg,neutral
6409,Ramen House,Surabaya,Ramen,Japanese,71668,Large,1,2,2,1.0,Datangnya lama dan rasanya kurang enak.,img_005.jpg,negative
4074,Ramen House,Bandung,Udon,Japanese,93406,Medium,4,5,4,4.0,"Mantap rasanya, packingnya rapi.",img_007.jpg,positive
5498,Kedai Soto Ibu Rina,Solo,Sate Ayam,Indonesian,29978,Large,5,5,4,4.0,Suka banget sama rasanya.,img_010.jpg,positive
2676,Kopi Santai,Solo,Ramen,Japanese,40386,Large,2,2,1,1.0,"Rasanya hambar banget, kecewa.",img_005.jpg,negative
3400,Taco Fiesta,Surabaya,Ramen,Japanese,52872,Small,4,4,5,5.0,Enak pol! Pengiriman juga cepat.,img_005.jpg,positive
7442,Taco Fiesta,Solo,Es Teh,Beverage,28728,Medium,5,4,4,4.0,"Mantap rasanya, packingnya rapi.",img_013.jpg,positive
5104,Kopi Santai,Solo,Pizza,Fast Food,90868,Small,5,5,5,5.0,"Rasanya juara sih ini, recommended banget.",img_004.jpg,positive
7266,Dapur Nusantara,Surabaya,Kopi Susu,Beverage,58348,Small,4,4,5,,"Makanannya enak banget, bakal order lagi.",img_012.jpg,positive
5473,Taco Fiesta,Semarang,Fried Chicken,Fast Food,89632,Medium,5,5,4,4.0,Enak pol! Pengiriman juga cepat.,img_002.jpg,positive
9938,Kopi Santai,Jakarta,Pizza,Fast Food,25653,Small,3,3,3,3.0,Standar aja menurutku.,img_004.jpg,neutral
2597,Curry Kingdom,Semarang,Cheesecake,Dessert,58005,Large,3,4,4,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_018.jpg,neutral
2007,Ramen House,Yogyakarta,Hot Dog,Fast Food,89761,Small,1,1,2,1.0,Tidak sesuai ekspektasi.,img_003.jpg,negative
1052,Ramen House,Semarang,Sate Ayam,Indonesian,21870,Medium,5,4,5,4.0,"Makanannya enak banget, bakal order lagi.",img_010.jpg,positive
1329,Curry Kingdom,Jakarta,Sushi,Japanese,50696,Large,4,4,5,4.0,"Rasanya juara sih ini, recommended banget.",img_006.jpg,positive
3300,Grill Master,Depok,Donat,Dessert,67619,Small,2,1,1,2.0,Tidak sesuai ekspektasi.,img_019.jpg,negative
6715,Burger Hub,Bekasi,Biryani,Indian,94673,Small,2,1,1,2.0,Tidak sesuai ekspektasi.,img_021.jpg,negative
9253,Sushi Mori,Semarang,Cheesecake,Dessert,25112,Large,2,1,2,2.0,"Rasanya hambar banget, kecewa.",img_018.jpg,negative
8655,Kopi Santai,Depok,Donat,Dessert,30807,Large,4,5,4,5.0,"Makanannya enak banget, bakal order lagi.",img_019.jpg,positive
2641,Bakso Legend,Depok,Sushi,Japanese,85492,Small,4,4,5,5.0,Suka banget sama rasanya.,img_006.jpg,positive
4990,Kedai Soto Ibu Rina,Depok,Nasi Goreng,Indonesian,24136,Medium,5,5,4,4.0,Suka banget sama rasanya.,img_009.jpg,positive
7565,Burger Hub,Jakarta,Donat,Dessert,17051,Large,5,4,4,4.0,"Mantap rasanya, packingnya rapi.",img_019.jpg,positive
6670,Burger Hub,Solo,Milkshake,Beverage,20534,Medium,4,4,4,5.0,"Mantap rasanya, packingnya rapi.",img_015.jpg,positive
5009,Dapur Nusantara,Depok,Ramen,Japanese,97613,Medium,4,5,5,4.0,Enak pol! Pengiriman juga cepat.,img_005.jpg,positive
2569,Kopi Santai,Surabaya,Es Teh,Beverage,19392,Small,5,5,5,5.0,Suka banget sama rasanya.,img_013.jpg,positive
1440,Curry Kingdom,Surabaya,Rendang,Indonesian,75529,Medium,4,5,4,4.0,"Rasanya juara sih ini, recommended banget.",img_008.jpg,positive
6563,Grill Master,Surabaya,Es Teh,Beverage,33529,Small,5,5,4,5.0,Enak pol! Pengiriman juga cepat.,img_013.jpg,positive
8617,Sushi Mori,Depok,Hot Dog,Fast Food,76449,Large,1,1,2,1.0,Kapok pesan di sini.,img_003.jpg,negative
7921,Grill Master,Semarang,Fried Chicken,Fast Food,80126,Medium,1,2,2,2.0,Tidak sesuai ekspektasi.,img_002.jpg,negative
7947,Sushi Mori,Solo,Cheesecake,Dessert,70917,Small,5,4,5,5.0,"Makanannya enak banget, bakal order lagi.",img_018.jpg,positive
7014,Bakso Legend,Depok,Fried Chicken,Fast Food,56777,Medium,5,4,5,4.0,"Mantap rasanya, packingnya rapi.",img_002.jpg,positive
1583,Kopi Santai,Bandung,Dimsum,Chinese,22395,Large,5,4,4,4.0,Suka banget sama rasanya.,img_020.jpg,positive
5500,Kedai Soto Ibu Rina,Bekasi,Kopi Susu,Beverage,15018,Small,2,1,1,2.0,Tidak sesuai ekspektasi.,img_012.jpg,negative
2656,Kopi Santai,Bandung,Es Teh,Beverage,95576,Large,2,2,1,1.0,Tidak sesuai ekspektasi.,img_013.jpg,negative
2907,Bakso Legend,Semarang,Udon,Japanese,67271,Large,3,3,4,4.0,Lumayan lah untuk harga segitu.,img_007.jpg,neutral
9217,Burger Hub,Solo,Fried Chicken,Fast Food,96142,Large,4,5,4,4.0,Enak pol! Pengiriman juga cepat.,img_002.jpg,positive
6212,Curry Kingdom,Yogyakarta,Pizza,Fast Food,65150,Small,1,1,2,2.0,Kapok pesan di sini.,img_004.jpg,negative
1205,Kopi Santai,Depok,Bakso,Indonesian,32283,Medium,1,2,2,1.0,Kapok pesan di sini.,img_011.jpg,negative
2287,Ramen House,Bekasi,Biryani,Indian,98408,Medium,5,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_021.jpg,positive
6761,Grill Master,Solo,Donat,Dessert,27261,Small,2,2,1,2.0,Kapok pesan di sini.,img_019.jpg,negative
4576,Kedai Soto Ibu Rina,Bandung,Udon,Japanese,64811,Medium,4,5,5,5.0,"Rasanya juara sih ini, recommended banget.",img_007.jpg,positive
6206,Curry Kingdom,Solo,Brownies,Dessert,62435,Medium,5,5,5,4.0,"Rasanya juara sih ini, recommended banget.",img_017.jpg,positive
8602,Sushi Mori,Surabaya,Biryani,Indian,91117,Medium,4,4,4,3.0,Rasanya biasa aja sih.,img_021.jpg,neutral
2319,Dapur Nusantara,Solo,Dimsum,Chinese,88819,Medium,3,4,3,4.0,Rasanya biasa aja sih.,img_020.jpg,neutral
4162,Kopi Santai,Bekasi,Sushi,Japanese,48401,Large,1,2,1,2.0,Datangnya lama dan rasanya kurang enak.,img_006.jpg,negative
8523,Curry Kingdom,Bekasi,Rendang,Indonesian,216946,Small,1,2,1,1.0,Packingnya berantakan dan rasanya aneh.,img_008.jpg,negative
9515,Sushi Mori,Solo,Ice Cream,Dessert,48399,Medium,1,1,2,2.0,"Rasanya hambar banget, kecewa.",img_016.jpg,negative
6953,Grill Master,Bekasi,Es Teh,Beverage,96053,Small,5,4,4,5.0,Enak pol! Pengiriman juga cepat.,img_013.jpg,positive
4442,Kopi Santai,Bandung,Nasi Goreng,Indonesian,48704,Large,4,4,3,4.0,Tidak buruk tapi tidak spesial juga.,img_009.jpg,neutral
5225,Kedai Soto Ibu Rina,Semarang,Donat,Dessert,83864,Small,1,2,1,1.0,Tidak sesuai ekspektasi.,img_019.jpg,negative
3593,Taco Fiesta,Semarang,Donat,Dessert,48316,Large,5,4,4,4.0,Suka banget sama rasanya.,img_019.jpg,positive
4467,Burger Hub,Semarang,Donat,Dessert,94390,Large,5,5,5,4.0,"Mantap rasanya, packingnya rapi.",img_019.jpg,positive
7133,Burger Hub,Bekasi,Es Teh,Beverage,39468,Large,5,5,4,4.0,"Mantap rasanya, packingnya rapi.",img_013.jpg,positive
2959,Kopi Santai,Yogyakarta,Biryani,Indian,62231,Medium,4,4,4,5.0,"Makanannya enak banget, bakal order lagi.",img_021.jpg,positive
5447,Dapur Nusantara,Bandung,Cheesecake,Dessert,39928,Medium,3,3,4,3.0,Lumayan lah untuk harga segitu.,img_018.jpg,neutral
5354,Sushi Mori,Semarang,Cheesecake,Dessert,39830,Large,4,4,5,4.0,"Rasanya juara sih ini, recommended banget.",img_018.jpg,positive
2610,Kopi Santai,Jakarta,Cheesecake,Dessert,35873,Large,5,4,5,4.0,Enak pol! Pengiriman juga cepat.,img_018.jpg,positive
5914,Kedai Soto Ibu Rina,Jakarta,Donat,Dessert,42997,Medium,1,2,1,2.0,"Rasanya hambar banget, kecewa.",img_019.jpg,negative
3892,Ramen House,Bekasi,Bakso,Indonesian,98846,Medium,2,2,1,2.0,Tidak sesuai ekspektasi.,img_011.jpg,negative
3984,Kopi Santai,Jakarta,Ice Cream,Dessert,22395,Large,4,4,4,5.0,"Mantap rasanya, packingnya rapi.",img_016.jpg,positive
9824,Sushi Mori,Yogyakarta,Sushi,Japanese,89891,Small,5,5,5,4.0,"Mantap rasanya, packingnya rapi.",img_006.jpg,positive
4144,Burger Hub,Surabaya,Es Teh,Beverage,44452,Large,4,4,4,4.0,Lumayan lah untuk harga segitu.,img_013.jpg,neutral
3375,Kopi Santai,Depok,Sate Ayam,Indonesian,62963,Large,5,5,5,5.0,"Makanannya enak banget, bakal order lagi.",img_010.jpg,positive
3292,Dapur Nusantara,Semarang,Milkshake,Beverage,66033,Large,5,5,5,4.0,"Mantap rasanya, packingnya rapi.",img_015.jpg,positive
4267,Bakso Legend,Bekasi,Udon,Japanese,96431,Small,4,5,5,5.0,"Makanannya enak banget, bakal order lagi.",img_007.jpg,positive
5093,Dapur Nusantara,Solo,Nasi Goreng,Indonesian,24553,Small,5,5,5,5.0,"Mantap rasanya, packingnya rapi.",img_009.jpg,positive
7779,Kedai Soto Ibu Rina,Surabaya,Ramen,Japanese,81642,Medium,3,4,3,4.0,Cukup oke tapi masih bisa ditingkatkan.,img_005.jpg,neutral
5774,Sushi Mori,Surabaya,Burger,Fast Food,52109,Large,2,2,2,1.0,Datangnya lama dan rasanya kurang enak.,img_001.jpg,negative
5183,Burger Hub,Jakarta,Dimsum,Chinese,17901,Small,4,4,4,,Cukup oke tapi masih bisa ditingkatkan.,img_020.jpg,neutral
8163,Ramen House,Depok,Fried Chicken,Fast Food,24723,Medium,5,4,4,4.0,Suka banget sama rasanya.,img_002.jpg,positive
2437,Kedai Soto Ibu Rina,Bekasi,Donat,Dessert,29949,Large,1,2,2,2.0,Packingnya berantakan dan rasanya aneh.,img_019.jpg,negative
6567,Dapur Nusantara,Solo,Milkshake,Beverage,52255,Medium,3,4,3,3.0,Lumayan lah untuk harga segitu.,img_015.jpg,neutral
6351,Curry Kingdom,Bekasi,Cheesecake,Dessert,33800,Large,1,1,1,1.0,Tidak sesuai ekspektasi.,img_018.jpg,negative
1646,Sushi Mori,Depok,Ramen,Japanese,65611,Medium,1,1,1,2.0,Datangnya lama dan rasanya kurang enak.,img_005.jpg,negative
6821,Taco Fiesta,Surabaya,Burger,Fast Food,16450,Small,2,1,2,1.0,Packingnya berantakan dan rasanya aneh.,img_001.jpg,negative
7234,Sushi Mori,Bandung,Donat,Dessert,89278,Small,3,3,3,3.0,Standar aja menurutku.,img_019.jpg,neutral
4446,Taco Fiesta,Depok,Hot Dog,Fast Food,62469,Medium,4,3,3,4.0,Standar aja menurutku.,img_003.jpg,neutral
6078,Bakso Legend,Solo,Hot Dog,Fast Food,94850,Small,1,2,2,1.0,Tidak sesuai ekspektasi.,img_003.jpg,negative
3905,Burger Hub,Jakarta,Donat,Dessert,58719,Large,5,4,4,4.0,"Mantap rasanya, packingnya rapi.",img_019.jpg,positive
3861,Burger Hub,Surabaya,Brownies,Dessert,50116,Medium,1,1,1,2.0,Datangnya lama dan rasanya kurang enak.,img_017.jpg,negative
6260,Kopi Santai,Jakarta,Burger,Fast Food,59418,Small,1,1,2,1.0,Kapok pesan di sini.,img_001.jpg,negative
2640,Curry Kingdom,Depok,Burger,Fast Food,80349,Small,4,4,5,5.0,Enak pol! Pengiriman juga cepat.,img_001.jpg,positive
1011,Taco Fiesta,Bekasi,Sate Ayam,Indonesian,35727,Medium,5,4,5,5.0,Suka banget sama rasanya.,img_010.jpg,positive
3336,Sushi Mori,Bandung,Rendang,Indonesian,96424,Large,4,4,4,5.0,"Rasanya juara sih ini, recommended banget.",img_008.jpg,positive
9518,Burger Hub,Semarang,Brownies,Dessert,217885,Medium,4,4,5,4.0,"Rasanya juara sih ini, recommended banget.",img_017.jpg,positive
7500,Kedai Soto Ibu Rina,Jakarta,Bakso,Indonesian,69400,Medium,5,4,5,5.0,"Rasanya juara sih ini, recommended banget.",img_011.jpg,positive
5576,Kopi Santai,Depok,Biryani,Indian,44454,Small,5,5,4,5.0,Suka banget sama rasanya.,img_021.jpg,positive
9901,Curry Kingdom,Bandung,Ramen,Japanese,69318,Medium,1,2,1,2.0,Tidak sesuai ekspektasi.,img_005.jpg,negative
9269,Ramen House,Solo,Sushi,Japanese,88765,Small,4,4,4,5.0,Suka banget sama rasanya.,img_006.jpg,positive
1769,Ramen House,Depok,Cheesecake,Dessert,93218,Small,3,4,3,3.0,Lumayan lah untuk harga segitu.,img_018.jpg,neutral
3491,Curry Kingdom,Solo,Cheesecake,Dessert,71342,Medium,5,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_018.jpg,positive
2226,Curry Kingdom,Semarang,Nasi Goreng,Indonesian,73036,Large,3,3,4,3.0,Lumayan lah untuk harga segitu.,img_009.jpg,neutral
4972,Grill Master,Surabaya,Es Teh,Beverage,28407,Medium,3,4,3,3.0,Tidak buruk tapi tidak spesial juga.,img_013.jpg,neutral
3487,Burger Hub,Bekasi,Udon,Japanese,23449,Large,5,4,4,5.0,Suka banget sama rasanya.,img_007.jpg,positive
8180,Ramen House,Bandung,Sate Ayam,Indonesian,60004,Large,3,3,4,4.0,Rasanya biasa aja sih.,img_010.jpg,neutral
7978,Taco Fiesta,Surabaya,Donat,Dessert,66685,Medium,4,4,5,4.0,Enak pol! Pengiriman juga cepat.,img_019.jpg,positive
5590,Ramen House,Semarang,Nasi Goreng,Indonesian,73641,Medium,5,5,4,4.0,"Makanannya enak banget, bakal order lagi.",img_009.jpg,positive
2703,Kedai Soto Ibu Rina,Solo,Ice Cream,Dessert,22440,Large,2,1,1,1.0,Kapok pesan di sini.,img_016.jpg,negative
7451,Taco Fiesta,Depok,Fried Chicken,Fast Food,84308,Medium,3,4,4,3.0,Lumayan lah untuk harga segitu.,img_002.jpg,neutral
5788,Taco Fiesta,Jakarta,Matcha Latte,Beverage,16265,Medium,5,5,4,5.0,Enak pol! Pengiriman juga cepat.,img_014.jpg,positive
3631,Grill Master,Depok,Udon,Japanese,90793,Medium,1,2,1,2.0,Tidak sesuai ekspektasi.,img_007.jpg,negative
6186,Sushi Mori,Bandung,Sate Ayam,Indonesian,73627,Large,5,4,5,4.0,"Mantap rasanya, packingnya rapi.",img_010.jpg,positive
3608,Dapur Nusantara,Depok,Sushi,Japanese,19952,Small,5,5,4,5.0,Suka banget sama rasanya.,img_006.jpg,positive
7629,Kopi Santai,Surabaya,Nasi Goreng,Indonesian,84725,Large,4,5,4,5.0,Suka banget sama rasanya.,img_009.jpg,positive
1668,Bakso Legend,Surabaya,Rendang,Indonesian,327758,Small,4,4,4,5.0,"Rasanya juara sih ini, recommended banget.",img_008.jpg,positive
8917,Ramen House,Solo,Milkshake,Beverage,60738,Large,1,2,1,2.0,Kapok pesan di sini.,img_015.jpg,negative
5318,Kopi Santai,Depok,Matcha Latte,Beverage,80552,Small,5,4,4,5.0,"Rasanya juara sih ini, recommended banget.",img_014.jpg,positive
9314,Sushi Mori,Depok,Ice Cream,Dessert,16973,Large,5,4,5,5.0,Suka banget sama rasanya.,img_016.jpg,positive
2059,Ramen House,Jakarta,Sushi,Japanese,99392,Medium,3,4,4,3.0,Rasanya biasa aja sih.,img_006.jpg,neutral
5128,Grill Master,Bekasi,Burger,Fast Food,80568,Large,1,2,1,2.0,Tidak sesuai ekspektasi.,img_001.jpg,negative
9322,Ramen House,Surabaya,Matcha Latte,Beverage,90458,Large,3,3,4,3.0,Rasanya biasa aja sih.,img_014.jpg,neutral
4188,Burger Hub,Surabaya,Rendang,Indonesian,62894,Small,4,3,4,3.0,Rasanya biasa aja sih.,img_008.jpg,neutral
7677,Burger Hub,Bekasi,Es Teh,Beverage,75494,Medium,5,5,4,5.0,"Mantap rasanya, packingnya rapi.",img_013.jpg,positive
6754,Kopi Santai,Bandung,Biryani,Indian,22516,Medium,2,1,1,1.0,Tidak sesuai ekspektasi.,img_021.jpg,negative
1076,Bakso Legend,Solo,Bakso,Indonesian,75300,Small,2,1,1,1.0,Kapok pesan di sini.,img_011.jpg,negative
3534,Kedai Soto Ibu Rina,Depok,Dimsum,Chinese,15082,Small,1,1,2,1.0,Kapok pesan di sini.,img_020.jpg,negative
2970,Sushi Mori,Semarang,Sate Ayam,Indonesian,30349,Medium,3,3,4,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_010.jpg,neutral
9978,Sushi Mori,Bekasi,Es Teh,Beverage,74325,Large,4,3,4,3.0,Lumayan lah untuk harga segitu.,img_013.jpg,neutral
8871,Ramen House,Bandung,Donat,Dessert,27757,Small,4,4,3,4.0,Tidak buruk tapi tidak spesial juga.,img_019.jpg,neutral
7984,Grill Master,Solo,Es Teh,Beverage,60961,Small,5,4,5,5.0,Suka banget sama rasanya.,img_013.jpg,positive
1903,Curry Kingdom,Jakarta,Brownies,Dessert,49707,Small,4,5,4,4.0,"Makanannya enak banget, bakal order lagi.",img_017.jpg,positive
9329,Ramen House,Surabaya,Brownies,Dessert,39041,Medium,3,3,3,4.0,Lumayan lah untuk harga segitu.,img_017.jpg,neutral
1255,Curry Kingdom,Solo,Fried Chicken,Fast Food,61107,Large,5,4,4,5.0,"Rasanya juara sih ini, recommended banget.",img_002.jpg,positive
1733,Kedai Soto Ibu Rina,Surabaya,Ramen,Japanese,63635,Small,4,4,4,3.0,Tidak buruk tapi tidak spesial juga.,img_005.jpg,neutral
5556,Bakso Legend,Bekasi,Udon,Japanese,19243,Large,5,4,5,4.0,"Rasanya juara sih ini, recommended banget.",img_007.jpg,positive
9004,Ramen House,Surabaya,Hot Dog,Fast Food,84725,Medium,5,5,5,5.0,"Mantap rasanya, packingnya rapi.",img_003.jpg,positive
2417,Curry Kingdom,Bekasi,Cheesecake,Dessert,39968,Small,3,4,4,3.0,Rasanya biasa aja sih.,img_018.jpg,neutral
2104,Kedai Soto Ibu Rina,Solo,Rendang,Indonesian,51670,Medium,4,5,4,4.0,,img_008.jpg,positive
5109,Taco Fiesta,Depok,Sushi,Japanese,76269,Small,1,2,2,1.0,Tidak sesuai ekspektasi.,img_006.jpg,negative
8190,Sushi Mori,Bekasi,Burger,Fast Food,24596,Small,4,3,3,4.0,Rasanya biasa aja sih.,img_001.jpg,neutral
3783,Dapur Nusantara,Depok,Bakso,Indonesian,17656,Small,1,1,2,1.0,Kapok pesan di sini.,img_011.jpg,negative
4678,Kedai Soto Ibu Rina,Jakarta,Biryani,Indian,41151,Large,5,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_021.jpg,positive
8454,Taco Fiesta,Surabaya,Ice Cream,Dessert,43713,Large,1,1,2,1.0,Packingnya berantakan dan rasanya aneh.,img_016.jpg,negative
5912,Taco Fiesta,Jakarta,Ramen,Japanese,63188,Medium,1,2,1,2.0,Datangnya lama dan rasanya kurang enak.,img_005.jpg,negative
7364,Kopi Santai,Depok,Milkshake,Beverage,84499,Medium,3,3,3,3.0,Lumayan lah untuk harga segitu.,img_015.jpg,neutral
6954,Kopi Santai,Solo,Milkshake,Beverage,95490,Large,5,4,5,4.0,Suka banget sama rasanya.,img_015.jpg,positive
